NAME,DEVICE TYPE,TYPE,DATASET,DATASET STATE,NE107 STATUS,WARNINGS,ERRORS,DESCRIPTION,PACKAGE DEVICE TYPE (ID),PACKAGE MANUFACTURER (ID),PACKAGE PROTOCOL,PACKAGE CLASSIFICATION,PACKAGE TYPE,PACKAGE REVISION,SUPPORTED DEVICE REVISIONS,TOPOLOGY ADDRESS,DEVICE IDENTITY,CUSTOM DEVICE FIELDS,USER MESSAGE
LIT999280_01,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PCS.CNTRL10182/CexBus/1/./6 PCMP738269/Modulebus/6/2/0,56E0D13E68,,
LIT999290_01,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PCS.CNTRL10182/CexBus/1/./6 PCMP738269/Modulebus/6/3/0,56E0A1F220,,
LS411202A_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/401/6/0,507A00CA17,,
LS411202B_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/402/7/0,507A00CA18,,
LS411202C_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/403/7/0,507A00CA19,,
LS411202D_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/401/7/0,507A00CA1A,,
LS612202A_51_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/401/4/0,26066AB82B,,
LS612202B_51_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/402/4/0,2606C66867,,
LS612203_02A_IO,VEGAFLEX 80 series SIL (0x62D4),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/401/5/0,62D4837B14,,
LS612203_02B_IO,VEGAFLEX 80 series SIL (0x62D4),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/402/5/0,62D4837B15,,
LS612203_02C_IO,VEGAFLEX 80 series SIL (0x62D4),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/403/1/0,62D4837B16,,
LS622201_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/403/2/0,56E0DA6A99,,
LS622204_01_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/401/7/0,2606690727,,
LS622221_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/201/6/0,56E0CCAEF1,,
LS622224_01_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/402/6/0,260668F0C7,,
LS623201_02_IO,,DEVICE,OFFLINE,NOT IN SYNC,,,Device name not unique,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,,,,
LS623201_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,Device name not unique,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/201/7/0,56E0CCAEBE,,
LS623202_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/301/3/0,56E0B13769,,
LS623202_04_IO,Jupiter Model JM4 (0x56DF),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/502/4/0,56DFD77470,,
LS623203_02_IO,3051S Diag (0x004A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051S Diag (0x004A),Rosemount ,HART 5,Pressure,Specific EDD,3.1.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/501/4/0,264A00E2F1,,
LS623203_04_IO,VEGAFLEX 80 series SIL (0x62D4),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/501/5/0,62D4456262,,
LS623204_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/403/3/0,56E0E081CC,,
LS623204_03_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/202/6/0,56E0C50E34,,
LS623208A_52_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/301/2/0,2606682D28,,
LS623208B_52_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/302/1/0,260667B4E1,,
LS623212_52_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/301/1/0,260668F2E7,,
LS624201_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/501/6/0,2606CF3010,,
LS633510_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/1/0,62E26D4B4F,,
LS633512_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,VEGABAR 5x/6x (0x00E2),VEGA Grieshaber KG ,HART 5,Pressure,Specific EDD,2.2.0,2.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/2/0,62E26D4B5D,,
LS633520_02_IO,VEGABAR 80 series SIL (0x62C2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/3/0,62C26DE1D6,,
LS633522_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,VEGABAR 5x/6x (0x00E2),VEGA Grieshaber KG ,HART 5,Pressure,Specific EDD,2.2.0,2.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/4/0,62E26D4B5E,,
LS633530_02_IO,VEGABAR 80 series SIL (0x62C2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/5/0,62C21594B8,,
LS633532_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,VEGABAR 5x/6x (0x00E2),VEGA Grieshaber KG ,HART 5,Pressure,Specific EDD,2.2.0,2.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/401/6/0,62E26D4B5F,,
LS633540_02_IO,VEGABAR 80 series (0x62C3),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/402/1/0,62C311FFB7,,
LS633542_02_IO,VEGABAR 80 series (0x62C3),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/402/2/0,62C331B1C8,,
LS633552_02_IO,VEGABAR 80 series (0x62C3),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/402/4/0,62C3806299,,
LS633560_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,VEGABAR 5x/6x (0x00E2),VEGA Grieshaber KG ,HART 5,Pressure,Specific EDD,2.2.0,2.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/402/5/0,62E26D4B54,,
LS633562_02_IO,VEGABAR 80 series (0x62C3),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/403/4/0,62C3806298,,
LS633570_02_IO,VEGABAR 80 series SIL (0x62C2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/403/5/0,62C211EC37,,
LS633572_02_IO,VEGABAR 5x/6x (0x00E2),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,VEGABAR 5x/6x (0x00E2),VEGA Grieshaber KG ,HART 5,Pressure,Specific EDD,2.2.0,2.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/403/6/0,62E26D4B63,,
LS641761_51_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20151/Modulebus/101/6/0,260667C714,,
LS641761_53_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/406/5/0,260667B4DE,,
LS641762_51_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20151/Modulebus/102/3/0,260667B4D9,,
LS641762_53_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/406/6/0,260667D033,,
LS641763_51_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20151/Modulebus/102/4/0,260668251B,,
LS641763_53_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20199/Modulebus/406/7/0,260667B4E0,,
LS651203_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20201/Modulebus/201/1/0,56E0CCAEFB,,
LS651223_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/201/3/0,56E0C50DCB,,
LS653203_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20201/Modulebus/202/3/0,56E0CE40D4,,
LS654203_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20201/Modulebus/201/2/0,56E0DA6A17,,
LS654223_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/201/4/0,56E0CCAF07,,
LS657203_02_IO,5300 (0x0051),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/101/3/0,265100BCEC,,
LS657207A_54_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/201/1/0,26066A4958,,
LS657207B_54_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/202/1/0,26066A4F9A,,
LS657213_02_IO,5300 (0x0051),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/101/6/0,265100BCEF,,
LS659203_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20201/Modulebus/201/4/0,56E0CCAEC8,,
LS659223_02_IO,Model 706 (0x56E0),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20200/Modulebus/201/5/0,56E0CCAECD,,
LS671201_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20197/Modulebus/502/3/0,2606C77817,,
LS673201_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20151/Modulebus/103/6/0,2606664044,,
LS673220_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/104/2/0,260666FFC1,,
LS674201_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/103/1/0,2606670057,,
LS674202_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/103/2/0,260666F3BA,,
LS674215_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/103/3/0,260666FFC3,,
LS674220_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/104/3/0,260666E774,,
LS675201_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/102/5/0,260666F2B3,,
LS675220_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/103/5/0,260666F2B4,,
LS675230_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20152/Modulebus/104/1/0,260666EB7A,,
LS675240_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,3.7.0,3.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20151/Modulebus/103/7/0,260666F84E,,
LS681201_02_IO,5300 (0x0051),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/101/2/0,2651080066,,
LS681251_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/102/3/0,2606654AEB,,
LS684214_02_IO,Jupiter (0x00E8),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/501/2/0,56E824D209,,
LS684215_02_IO,Jupiter (0x00E8),DEVICE,ONLINE,NOT IN SYNC,Maintenance required,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/503/1/.,56E824D207,,
LS684220_02_IO,Jupiter (0x00E8),DEVICE,ONLINE,NOT IN SYNC,Normal,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/502/5/.,56E81D326B,,
LS684232_02_IO,Jupiter Model JM4 (0x56DF),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/503/3/0,56DFC82ADA,,
LS684233_02_IO,Jupiter (0x00E8),DEVICE,ONLINE,NOT IN SYNC,Maintenance required,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/503/5/.,56E8234D34,,
LS684240_02_IO,Jupiter (0x00E8),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/503/8/0,56E80340B9,,
LS685205A_03_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/401/8/0,260667F5BB,,
LS685205B_03_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/402/8/0,2606682504,,
LS685207A_03_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/401/6/0,260667F6A1,,
LS685207B_03_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/402/7/0,26065B0EA0,,
LS685207C_03_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20153/Modulebus/403/3/0,2606685F9A,,
LS837201_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/401/8/0,507A00CA1B,,
LS837241_02_IO,LMT Magnetostrictve Level (0x1A9D),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x1A82),ABB,HART 7,Universal,Generic Device Package,02.00.0007,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/402/8/0,1A9DD7999F,,
LS837271_02_IO,AT100/200 Lvl LCD (0x007A),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,GENERIC (0x0082),ABB,HART 5,Universal,Generic Device Package,01.00.01,All Supported,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/403/8/0,507A00CA1D,,
LS911210_02_IO,3051 (0x0006),DEVICE,ONLINE,NOT IN SYNC,Unknown,No offline dataset exists,,,3051 (0x0006),Rosemount ,HART 5,Pressure,Specific EDD,7.16.0,7.*.*,ABB FIM Bridge 800xA/System/HEM_PSD.CNTRL20155/Modulebus/403/4/0,2606CD68A9,,
